Date,Tournament,Surface,Rd,Rk,vRk,,Score,More,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
19_Jan_2015,Australian Open,Hard,Q1,137,198,John Patrick Smith [AUS] d. (20)Zverev,7-6(8) 6-4,,1,4.40%,7.40%,61.80%,71.40%,50.00%,5-Feb,1:43
4_Jan_2015,Brisbane,Hard,Q1,134,107,(4)Pierre Hugues Herbert [FRA] d. Zverev,7-6(2) 6-4,,0.83,4.20%,4.20%,58.30%,61.90%,60.00%,6-Mar,1:41
20_Oct_2014,Basel,Hard,R32,135,11,(5)Grigor Dimitrov [BUL] d. (WC)Zverev,2-6 6-4 6-2,,0.92,5.30%,3.90%,64.50%,65.30%,51.90%,5-Jan,1:45
13_Oct_2014,Vienna,Hard,Q3,136,207,Daniel Brands [GER] d. Zverev,6-1 3-6 6-3,,1.02,7.40%,4.40%,50.00%,76.50%,52.90%,5-Feb,1:50
13_Oct_2014,Vienna,Hard,Q2,136,184,Zverev d. Jesse Huta Galung [NED],6-4 1-1 RET,,1.45,5.70%,2.90%,45.70%,81.30%,68.40%,3-Mar,0:59
13_Oct_2014,Vienna,Hard,Q1,136,338,Zverev d. (WC)Bastian Trinker [AUT],6-7(6) 6-4 7-5,,1.15,10.80%,4.50%,55.00%,73.80%,62.00%,8-Jul,2:20
6_Oct_2014,Rennes CH,Hard,R32,143,84,(4)Dudi Sela [ISR] d. Zverev,6-3 6-3,,0.82,14.60%,2.40%,70.70%,58.60%,75.00%,0/3,1:09
29_Sep_2014,Mons CH,Hard,QF,149,31,(1)David Goffin [BEL] d. Zverev,6-3 6-2, (ch),0.57,6.20%,4.60%,52.30%,58.80%,38.70%,10-May,1:18
29_Sep_2014,Mons CH,Hard,R16,149,96,Zverev d. (8)Dustin Brown [GER],7-6(6) 6-3,,1.28,5.80%,0.00%,55.10%,78.90%,61.30%,2-Jan,1:28
29_Sep_2014,Mons CH,Hard,R32,149,201,Zverev d. Ilija Bozoljac [SRB],7-6(4) 6-7(5) 6-3,,1.33,13.50%,2.70%,65.80%,78.10%,65.80%,5-May,2:42
22_Sep_2014,Orleans CH,Hard,R32,149,72,(2)Igor Sijsling [NED] d. Zverev,6-7(6) 6-2 6-0,,0.68,10.60%,3.50%,64.70%,63.60%,33.30%,12-Jun,1:40
15_Sep_2014,Izmir CH,Hard,R32,150,545,(Q)Yaraslau Shyla [BLR] d. (8)Zverev,6-3 6-2,,0.61,9.40%,5.70%,64.20%,67.60%,31.60%,7-Mar,1:03
8_Sep_2014,Istanbul CH,Hard,R16,150,137,(7)Jimmy Wang [TPE] d. Zverev,6-4 4-6 6-3,,1.15,14.50%,10.10%,60.90%,76.20%,40.70%,6-Jan,2:07
8_Sep_2014,Istanbul CH,Hard,R32,150,423,Zverev d. Constant Lestienne [FRA],6-4 6-4,,1.42,13.10%,3.30%,55.70%,79.40%,66.70%,2-Feb,1:12
2_Sep_2014,St. Remy CH,Hard,QF,157,136,(7)Pierre Hugues Herbert [FRA] d. Zverev,7-5 4-6 6-2,,0.84,5.10%,4.00%,64.60%,67.20%,42.90%,10-Jun,2:06
2_Sep_2014,St. Remy CH,Hard,R16,157,211,Zverev d. David Guez [FRA],6-4 6-3,,1.65,3.80%,3.80%,59.60%,77.40%,61.90%,3-Feb,1:17
2_Sep_2014,St. Remy CH,Hard,R32,157,81,Zverev d. (1)Paul Henri Mathieu [FRA],6-4 6-2,,1.38,16.70%,11.10%,57.40%,83.90%,43.50%,8-Jul,1:01
25_Aug_2014,US Open,Hard,Q2,157,144,(25)Marsel Ilhan [TUR] d. Zverev,4-6 7-5 7-6(5),,0.98,8.20%,10.00%,53.60%,67.80%,56.90%,5-Mar,2:41
25_Aug_2014,US Open,Hard,Q1,157,241,Zverev d. Yasutaka Uchiyama [JPN],6-4 6-4,,1.54,15.80%,0.00%,71.90%,82.90%,56.30%,2-Feb,1:14
10_Aug_2014,Cincinnati Masters,Hard,Q1,157,103,(11)Benoit Paire [FRA] d. Zverev,6-1 6-3,,0.6,5.50%,7.30%,52.70%,51.70%,50.00%,10-Jun,1:02
27_Jul_2014,Kitzbuhel,Clay,R32,159,100,Diego Schwartzman [ARG] d. (WC)Zverev,6-1 6-0,,0.57,4.30%,6.40%,44.70%,19.00%,46.20%,12-May,0:57
21_Jul_2014,Umag,Clay,R32,161,113,Albert Montanes [ESP] d. Zverev,6-4 6-4,,0.8,12.30%,7.00%,59.60%,61.80%,43.50%,6-Feb,1:26
14_Jul_2014,Hamburg,Clay,SF,285,7,(1)David Ferrer [ESP] d. (WC)Zverev,6-0 6-1,,0.41,7.50%,7.50%,45.00%,50.00%,27.30%,8-Mar,0:56
14_Jul_2014,Hamburg,Clay,QF,285,83,(WC)Zverev d. (WC)Tobias Kamke [GER],0-6 7-5 6-3,,0.83,7.30%,4.90%,53.70%,70.50%,39.50%,11-Jul,2:04
14_Jul_2014,Hamburg,Clay,R16,285,32,(WC)Zverev d. (11)Santiago Giraldo [COL],6-4 7-6(6),,0.96,8.20%,2.40%,61.20%,67.30%,57.60%,3-Feb,1:53
14_Jul_2014,Hamburg,Clay,R32,285,19,(WC)Zverev d. (5)Mikhail Youzhny [RUS],7-5 7-5,,1.23,0.00%,7.80%,46.80%,69.40%,56.10%,5-Mar,2:00
14_Jul_2014,Hamburg,Clay,R64,285,51,(WC)Zverev d. Robin Haase [NED],6-0 6-2,,2.12,6.80%,2.30%,56.80%,68.00%,78.90%,2-Feb,0:58
7_Jul_2014,Stuttgart,Clay,R32,285,48,Lukas Rosol [CZE] d. (WC)Zverev,7-6(7) 7-6(9), (ch),0.86,6.50%,8.60%,58.10%,64.80%,61.50%,4-Feb,1:43
30_Jun_2014,Braunschweig CH,Clay,F,665,89,(WC)Zverev d. (4)Paul Henri Mathieu [FRA],1-6 6-1 6-4,,1.03,10.10%,3.40%,53.90%,70.80%,46.30%,10-Jul,2:17
30_Jun_2014,Braunschweig CH,Clay,SF,665,56,(WC)Zverev d. (1)Andrey Golubev [KAZ],6-2 6-3,,1.55,4.30%,2.10%,66.00%,77.40%,62.50%,3-Mar,1:05
30_Jun_2014,Braunschweig CH,Clay,QF,665,133,(WC)Zverev d. Joao Souza [BRA],7-5 7-6(5),,1.12,5.70%,4.30%,58.60%,80.50%,48.30%,6-Apr,1:55
30_Jun_2014,Braunschweig CH,Clay,R16,665,419,(WC)Zverev d. (Q)Nils Langer [GER],2-6 7-6(5) 7-5,,0.94,2.90%,2.90%,60.60%,68.30%,53.70%,7-Apr,2:36
30_Jun_2014,Braunschweig CH,Clay,R32,665,87,(WC)Zverev d. (3)Tobias Kamke [GER],6-4 7-6(6),,1.25,3.80%,8.80%,53.80%,76.70%,51.40%,6-Apr,1:56
23_Jun_2014,Marburg CH,Clay,R32,665,137,(5)Horacio Zeballos [ARG] d. (WC)Zverev,7-6(7) 6-3,,0.9,1.40%,5.60%,57.70%,68.30%,56.70%,8-Jun,1:46
9_Jun_2014,Caltanissetta CH,Clay,R32,675,367,(Q)Markus Eriksson [SWE] d. (Q)Zverev,6-3 2-6 7-5,,1,6.00%,4.80%,61.90%,63.50%,37.50%,10-Apr,2:18
18_May_2014,Dusseldorf,Clay,Q3,716,366,Alessandro Giannessi [ITA] d. (WC)Zverev,2-6 6-2 6-1,,0.86,4.30%,7.50%,58.10%,64.80%,35.90%,12-Jul,2:07
18_May_2014,Dusseldorf,Clay,Q2,716,208,(WC)Zverev d. (6)Miloslav Mecir Jr [SVK],6-3 6-3,,1.59,3.90%,2.00%,51.00%,76.90%,64.00%,0/1,1:10
18_May_2014,Dusseldorf,Clay,Q1,716,425,(WC)Zverev d. Peter Torebko [GER],7-6(5) 6-7(3) 6-4,,1.01,3.00%,4.40%,57.00%,61.00%,55.20%,12-Jul,2:52
12_May_2014,Heilbronn II CH,Clay,R16,774,105,(4)Andrey Kuznetsov [RUS] d. (WC)Zverev,6-2 4-6 7-5,,0.84,6.30%,2.10%,54.20%,67.30%,47.70%,12-Jul,2:06
12_May_2014,Heilbronn II CH,Clay,R32,774,167,(WC)Zverev d. James Duckworth [AUS],6-4 6-3,,1.14,5.30%,5.30%,66.70%,70.00%,48.00%,5-May,1:44
28_Apr_2014,Munich,Clay,R32,765,66,Jurgen Melzer [AUT] d. (WC)Zverev,6-1 6-2,,0.49,2.30%,2.30%,45.50%,45.00%,33.30%,7-Feb,1:03
14_Apr_2014,Sarasota CH,Clay,R32,827,81,(2)Donald Young [USA] d. (Q)Zverev,6-4 7-5,,0.89,1.50%,3.00%,47.80%,68.80%,48.60%,11-Jul,1:46
7_Apr_2014,Houston,Clay,Q1,822,227,Mischa Zverev [GER] d. Zverev,7-5 4-6 3-2 RET,,0.82,1.00%,3.00%,62.60%,61.30%,54.10%,12-Sep,2:04
25_Mar_2014,Barranquilla CH,Clay,R32,818,87,(2)Albert Ramos [ESP] d. (WC)Zverev,6-1 6-0,,0.49,0.00%,16.10%,51.60%,31.30%,13.30%,7-Jan,1:05
17_Feb_2014,Delray Beach,Hard,Q2,809,169,(6)Gastao Elias [POR] d. Zverev,4-6 7-5 6-4,,0.96,3.90%,4.90%,58.30%,73.30%,48.80%,8-May,2:22
6_Jan_2014,Auckland,Hard,Q2,808,96,(3)Donald Young [USA] d. Zverev,6-3 6-2,,0.69,4.90%,7.30%,56.10%,60.90%,22.20%,7-Feb,1:14
6_Jan_2014,Auckland,Hard,Q1,808,,Zverev d. Daniel Brown [NZL],6-3 6-2,,1.45,3.40%,5.20%,53.40%,67.70%,63.00%,3-Feb,0:57
11_Nov_2013,USA F31,Clay,R32,694,1121,Janis Podzus [LAT] d. (5)Zverev,3-6 6-2 5-0 RET,,,,,,,,,
4_Nov_2013,USA F30,Clay,R32,708,1474,(Q)Peter Nagy [HUN] d. Zverev,7-5 2-6 6-3,,,,,,,,,
28_Oct_2013,USA F29,Clay,QF,766,896,Catalin Ionut Gard [ROU] d. Zverev,6-0 3-6 6-4,,,,,,,,,
28_Oct_2013,USA F29,Clay,R16,766,926,Zverev d. Lucas Renard [SWE],7-6(2) 3-6 6-4,,,,,,,,,
28_Oct_2013,USA F29,Clay,R32,766,467,Zverev d. (4)Alexis Musialek [FRA],6-2 6-2,,,,,,,,,
21_Oct_2013,USA F28,Clay,SF,750,649,(6)Romain Arneodo [FRA] d. Zverev,6-0 7-6(2),,,,,,,,,
21_Oct_2013,USA F28,Clay,QF,750,901,Zverev d. Catalin Ionut Gard [ROU],7-5 6-3,,,,,,,,,
21_Oct_2013,USA F28,Clay,R16,750,908,Zverev d. Connor Farren [USA],6-3 6-1,,,,,,,,,
21_Oct_2013,USA F28,Clay,R32,750,421,Zverev d. (5)Nicolas Meister [USA],7-6(13) 6-3,,,,,,,,,
14_Oct_2013,USA F27,Hard,R16,759,,(WC)Stefan Kozlov [USA] d. Zverev,6-2 6-0,,,,,,,,,
14_Oct_2013,USA F27,Hard,R32,759,571,Zverev d. (8)Eric Quigley [USA],6-2 6-3,,,,,,,,,
7_Oct_2013,USA F26,Hard,R16,745,345,(1)Edward Corrie [GBR] d. Zverev,2-6 6-3 6-3,,,,,,,,,
7_Oct_2013,USA F26,Hard,R32,745,638,Zverev d. Dennis Nevolo [USA],6-4 5-7 7-5,,,,,,,,,
16_Sep_2013,Metz,Hard,Q3,837,207,(4)Pierre Hugues Herbert [FRA] d. Zverev,2-6 6-4 6-3,,0.9,7.00%,10.50%,54.70%,72.30%,51.30%,9-Jul,1:58
16_Sep_2013,Metz,Hard,Q2,837,291,Zverev d. (6)Karol Beck [SVK],6-3 7-6(2),,1.06,8.80%,2.50%,66.30%,71.70%,51.90%,4-Mar,1:44
16_Sep_2013,Metz,Hard,Q1,837,365,Zverev d. Marcelo Demoliner [BRA],6-2 6-4,,1.88,4.30%,4.30%,65.20%,86.70%,50.00%,3-Feb,1:04
19_Aug_2013,Canada F6,Hard,R32,810,1346,(Q)Cameron Norrie [GBR] d. Zverev,7-6(2) 6-3,,,,,,,,,
12_Aug_2013,Meerbusch CH,Clay,R32,800,254,Maximo Gonzalez [ARG] d. (WC)Zverev,6-3 6-2,,0.7,2.80%,4.20%,54.20%,53.80%,30.30%,14-Aug,1:26
15_Jul_2013,Hamburg,Clay,R64,798,49,Roberto Bautista Agut [ESP] d. (WC)Zverev,6-3 6-2,,0.59,2.60%,17.90%,35.90%,50.00%,24.00%,8-Feb,1:07
10_Jun_2013,Germany F5,Clay,QF,814,345,(4)Steven Moneke [GER] d. (WC)Zverev,6-3 6-0,,,,,,,,,
10_Jun_2013,Germany F5,Clay,R16,814,318,(WC)Zverev d. (5)Peter Torebko [GER],6-3 3-6 6-2,,,,,,,,,
10_Jun_2013,Germany F5,Clay,R32,814,686,(WC)Zverev d. Matthias Wunner [GER],3-6 6-3 7-6(1),,,,,,,,,
13_May_2013,Sweden F3,Clay,R16,827,373,(3)Daniel Smethurst [GBR] d. Zverev,6-2 6-1,,,,,,,,,
13_May_2013,Sweden F3,Clay,R32,827,1515,Zverev d. (WC)Jesper Brunstrom [SWE],7-5 6-4,,,,,,,,,
25_Feb_2013,Colombia F1,Clay,R16,842,378,(3)Marcelo Arevalo [ESA] d. Zverev,6-4 6-2,,,,,,,,,
25_Feb_2013,Colombia F1,Clay,R32,842,1167,Zverev d. (Q)Pedro Pablo Ruiz [COL],7-5 6-1,,,,,,,,,
12_Nov_2012,USA F32,Clay,F,1165,327,(1)Florian Reynet [FRA] d. Zverev,6-0 6-1,,,,,,,,,
12_Nov_2012,USA F32,Clay,SF,1165,893,Zverev d. Luke Bambridge [GBR],6-4 6-3,,,,,,,,,
12_Nov_2012,USA F32,Clay,QF,1165,625,Zverev d. (8)Sekou Bangoura [USA],7-6(6) 0-6 7-6(5),,,,,,,,,
12_Nov_2012,USA F32,Clay,R16,1165,521,Zverev d. (4)Benjamin Balleret [MON],6-3 2-6 4-1 RET,,,,,,,,,
12_Nov_2012,USA F32,Clay,R32,1165,1830,Zverev d. (WC)Morgan Mays [USA],6-3 7-5,,,,,,,,,
15_Oct_2012,Qatar F4,Hard,QF,1298,529,(5)Roman Jebavy [CZE] d. (Q)Zverev,6-1 3-0 RET,,,,,,,,,
15_Oct_2012,Qatar F4,Hard,R16,1298,453,(Q)Zverev d. (2)Benjamin Balleret [MON],7-6(4) 6-4,,,,,,,,,
15_Oct_2012,Qatar F4,Hard,R32,1298,,(Q)Zverev d. (Q)Shahbaaz Khan [IND],6-4 6-3,,,,,,,,,
8_Oct_2012,Qatar F3,Hard,R32,1398,641,Theodoros Angelinos [GRE] d. (WC)Zverev,6-2 6-4,,,,,,,,,
1_Oct_2012,Qatar F2,Hard,R16,1409,519,(5)Andriej Kapas [POL] d. Zverev,6-4 5-7 6-2,,,,,,,,,
1_Oct_2012,Qatar F2,Hard,R32,1409,,Zverev d. (Q)Faizan Khuram [PAK],6-0 3-0 RET,,,,,,,,,
27_Aug_2012,Germany F16,Clay,R16,1537,340,(1)Jonathan Eysseric [FRA] d. (WC)Zverev,1-2 RET,,,,,,,,,
27_Aug_2012,Germany F16,Clay,R32,1537,1840,(WC)Zverev d. Jeremy Vogt [FRA],6-4 2-6 6-4,,,,,,,,,
13_Aug_2012,Germany F14,Clay,R16,,885,(Q)Matthias Wunner [GER] d. (WC)Zverev,2-6 7-6(1) 6-1,,,,,,,,,
13_Aug_2012,Germany F14,Clay,R32,,1551,(WC)Zverev d. (Q)Christian Lichtenegger [GER],6-2 6-3,,,,,,,,,
19_Sep_2011,Metz,Hard,Q2,,227,(4)Jonathan Dasnieres De Veigy [FRA] d. (WC)Zverev,6-1 6-1,,0.54,0.00%,6.70%,53.30%,37.50%,47.60%,6-Jan,0:59
