Date,Tournament,Surface,Rd,Rk,vRk,,Score,More,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
30_Aug_2010,US Open,Hard,R32,27,4,(25)Wawrinka d. (4)Andy Murray [GBR],6-7(3) 7-6(4) 6-3 6-3, (ch),1.18,9.60%,3.70%,52.20%,78.90%,44.60%,10-May,3:56
30_Aug_2010,US Open,Hard,R64,27,51,(25)Wawrinka d. Juan Ignacio Chela [ARG],7-5 6-3 6-4,,1.41,12.60%,1.90%,45.60%,89.40%,51.80%,8-Jul,2:16
30_Aug_2010,US Open,Hard,R128,27,85,(25)Wawrinka d. Mikhail Kukushkin [KAZ],6-3 6-2 6-2,,2.32,14.90%,6.00%,59.70%,87.50%,66.70%,0/0,1:47
15_Aug_2010,Cincinnati Masters,Hard,R32,26,32,Julien Benneteau [FRA] d. Wawrinka,6-4 6-2,,0.81,8.30%,6.30%,52.10%,68.00%,52.20%,7-Apr,1:11
15_Aug_2010,Cincinnati Masters,Hard,R64,26,16,Wawrinka d. (14)Nicolas Almagro [ESP],6-3 6-3,,1.7,15.40%,3.80%,53.80%,85.70%,62.50%,3-Mar,1:11
9_Aug_2010,Canada Masters,Hard,R32,24,1,(1)Rafael Nadal [ESP] d. Wawrinka,7-6(12) 6-3,,0.88,10.30%,2.60%,51.30%,75.00%,52.60%,9-Jul,2:22
9_Aug_2010,Canada Masters,Hard,R64,24,417,Wawrinka d. (WC)Frank Dancevic [CAN],6-1 6-4,,1.5,8.60%,3.40%,55.20%,87.50%,46.20%,3-Mar,1:18
1_Aug_2010,Washington,Hard,R32,23,117,(WC)David Nalbandian [ARG] d. (7)Wawrinka,6-1 6-3,,0.52,9.60%,3.80%,57.70%,63.30%,31.80%,7-Mar,1:09
21_Jun_2010,Wimbledon,Grass,R128,23,70,Denis Istomin [UZB] d. (20)Wawrinka,6-7(5) 6-1 2-6 7-6(4) 6-3,,0.86,6.70%,7.40%,62.20%,66.70%,64.70%,5-Jan,3:05
7_Jun_2010,Lugano CH,Clay,F,22,60,(1)Wawrinka d. (2)Potito Starace [ITA],6-7(2) 6-2 6-1,,1.54,18.20%,1.30%,58.40%,75.60%,71.90%,0/0,1:47
7_Jun_2010,Lugano CH,Clay,SF,22,88,(1)Wawrinka d. (6)Teymuraz Gabashvili [RUS],3-6 6-2 7-5,,1,9.70%,5.40%,52.70%,73.50%,52.30%,10-Jul,1:57
7_Jun_2010,Lugano CH,Clay,QF,22,190,(1)Wawrinka d. Alessio Di Mauro [ITA],7-6(4) 6-4,,1.23,9.70%,4.20%,54.20%,82.10%,51.50%,5-Apr,1:43
7_Jun_2010,Lugano CH,Clay,R16,22,255,(1)Wawrinka d. (Q)Olivier Patience [FRA],6-4 6-1,,1.65,10.40%,2.10%,52.10%,88.00%,52.20%,4-Mar,1:10
7_Jun_2010,Lugano CH,Clay,R32,22,296,(1)Wawrinka d. (WC)Marco Crugnola [ITA],6-1 6-2,,1.65,5.60%,1.90%,61.10%,75.80%,57.10%,3-Mar,1:01
24_May_2010,Roland Garros,Clay,R16,24,1,(1)Roger Federer [SUI] d. (20)Wawrinka,6-3 7-6(5) 6-2, (ch),0.8,5.70%,4.60%,55.20%,79.20%,41.00%,8-Mar,1:56
24_May_2010,Roland Garros,Clay,R32,24,92,(20)Wawrinka d. Fabio Fognini [ITA],6-3 6-4 6-1,,1.4,8.90%,3.80%,58.20%,69.60%,60.60%,4-Mar,1:52
24_May_2010,Roland Garros,Clay,R64,24,74,(20)Wawrinka d. Andreas Beck [GER],6-1 6-4 6-4,,1.77,17.90%,5.10%,55.10%,83.70%,65.70%,1-Jan,1:46
24_May_2010,Roland Garros,Clay,R128,24,75,(20)Wawrinka d. Jan Hajek [CZE],6-1 6-3 6-3,,2.72,15.20%,4.50%,59.10%,92.30%,66.70%,3-Mar,1:34
9_May_2010,Madrid Masters,Clay,R16,23,1,(1)Roger Federer [SUI] d. (15)Wawrinka,6-3 6-1,,0.49,4.70%,1.60%,68.80%,47.70%,40.00%,11-Jun,1:09
9_May_2010,Madrid Masters,Clay,R32,23,61,(15)Wawrinka d. Leonardo Mayer [ARG],6-4 4-2 RET,,1.48,7.10%,2.40%,66.70%,82.10%,50.00%,2-Jan,1:06
9_May_2010,Madrid Masters,Clay,R64,23,87,(15)Wawrinka d. (WC)Marcel Granollers [ESP],6-4 6-4,,1.1,4.30%,2.90%,51.40%,55.60%,44.10%,10-Jun,1:32
3_May_2010,Belgrade,Clay,SF,23,21,(2)John Isner [USA] d. (4)Wawrinka,7-5 7-5,,0.75,5.90%,4.40%,69.10%,78.70%,42.90%,3-Jan,1:28
3_May_2010,Belgrade,Clay,QF,23,39,(4)Wawrinka d. (6)Viktor Troicki [SRB],7-5 6-7(3) 7-6(6),,1.04,3.10%,3.10%,59.10%,73.30%,61.50%,5-May,3:25
3_May_2010,Belgrade,Clay,R16,23,257,(4)Wawrinka d. (Q)Alessio Di Mauro [ITA],6-1 6-4,,1.9,12.20%,4.10%,40.80%,85.00%,69.00%,2-Feb,1:17
25_Apr_2010,Rome Masters,Clay,QF,26,3,(3)Rafael Nadal [ESP] d. Wawrinka,6-4 6-1, (ch),0.88,4.70%,2.30%,58.10%,72.00%,50.00%,6-Mar,1:31
25_Apr_2010,Rome Masters,Clay,R16,26,7,Wawrinka d. (5)Robin Soderling [SWE],6-3 6-2,,2.47,16.70%,4.20%,52.10%,92.00%,69.60%,2-Feb,1:18
25_Apr_2010,Rome Masters,Clay,R32,26,14,Wawrinka d. (10)Tomas Berdych [CZE],2-6 6-3 7-6(6),,0.96,3.80%,2.80%,62.30%,65.20%,52.50%,11-Jul,3:04
25_Apr_2010,Rome Masters,Clay,R64,26,27,Wawrinka d. Jurgen Melzer [AUT],6-1 6-2,,3.3,15.80%,0.00%,57.90%,86.40%,81.30%,0/0,0:57
11_Apr_2010,Monte Carlo Masters,Clay,R16,20,2,(1)Novak Djokovic [SRB] d. (13)Wawrinka,6-4 6-4,,0.86,6.10%,1.50%,59.10%,59.00%,51.90%,10-Jun,1:41
11_Apr_2010,Monte Carlo Masters,Clay,R32,20,44,(13)Wawrinka d. Ernests Gulbis [LAT],6-1 6-4,,1.44,7.80%,1.60%,67.20%,74.40%,57.10%,3-Mar,1:11
11_Apr_2010,Monte Carlo Masters,Clay,R64,20,39,(13)Wawrinka d. Victor Hanescu [ROU],6-2 6-4,,1.95,22.00%,2.00%,66.00%,90.90%,52.90%,3-Mar,1:09
5_Apr_2010,Casablanca,Clay,F,23,43,(1)Wawrinka d. (3)Victor Hanescu [ROU],6-2 6-3,,1.34,5.30%,3.50%,52.60%,80.00%,48.10%,5-Apr,1:18
5_Apr_2010,Casablanca,Clay,SF,23,73,(1)Wawrinka d. Potito Starace [ITA],6-4 3-6 6-4,,1.16,7.50%,3.20%,64.50%,70.00%,51.50%,9-Jun,2:34
5_Apr_2010,Casablanca,Clay,QF,23,286,(1)Wawrinka d. (WC)Reda El Amrani [MAR],6-3 6-1,,2.79,15.40%,0.00%,56.40%,86.40%,76.50%,0/0,1:02
5_Apr_2010,Casablanca,Clay,R16,23,212,(1)Wawrinka d. (Q)Martin Klizan [SVK],6-4 0-6 6-4,,1.01,5.00%,1.30%,75.00%,63.30%,55.00%,8-Apr,2:02
24_Mar_2010,Miami Masters,Hard,R32,23,15,(13)Mikhail Youzhny [RUS] d. (19)Wawrinka,1-6 7-6(5) 7-5,,1.06,6.20%,3.10%,58.80%,75.40%,50.00%,4-Jan,2:30
24_Mar_2010,Miami Masters,Hard,R64,23,114,(19)Wawrinka d. (Q)Kevin Anderson [RSA],6-4 7-5,,1.34,3.10%,0.00%,53.10%,79.40%,60.00%,5-Apr,1:43
5_Mar_2010,Davis Cup WG R1: ESP vs SUI,Clay,RR,19,40,Wawrinka d. Nicolas Almagro [ESP],3-6 6-4 3-6 7-5 6-3,,,,,,,,,
5_Mar_2010,Davis Cup WG R1: ESP vs SUI,Clay,RR,19,16,David Ferrer [ESP] d. Wawrinka,6-2 6-4 6-0,,,,,,,,,
18_Jan_2010,Australian Open,Hard,R32,19,14,(14)Marin Cilic [CRO] d. (19)Wawrinka,4-6 6-4 6-3 6-3,,0.8,7.80%,4.70%,53.90%,75.40%,44.10%,10-May,3:20
18_Jan_2010,Australian Open,Hard,R64,19,100,(19)Wawrinka d. Igor Kunitsyn [RUS],6-3 6-2 6-2,,1.31,12.90%,5.40%,52.70%,87.80%,40.90%,3-Mar,1:51
18_Jan_2010,Australian Open,Hard,R128,19,44,(19)Wawrinka d. Guillermo Garcia Lopez [ESP],6-3 6-3 6-2,,1.86,8.10%,5.40%,58.10%,83.70%,64.50%,3-Mar,1:50
4_Jan_2010,Chennai,Hard,F,21,14,(2)Marin Cilic [CRO] d. (3)Wawrinka,7-6(2) 7-6(3),,0.84,5.70%,0.00%,59.10%,61.50%,61.10%,8-Jun,2:41
4_Jan_2010,Chennai,Hard,SF,21,43,(3)Wawrinka d. (5)Dudi Sela [ISR],6-4 2-6 7-5,,0.96,2.30%,3.40%,50.00%,61.40%,61.40%,6-Mar,2:33
4_Jan_2010,Chennai,Hard,QF,21,74,(3)Wawrinka d. (7)Michael Berrer [GER],7-6(5) 6-4,,1.27,8.70%,2.90%,59.40%,80.50%,53.60%,5-Apr,1:50
4_Jan_2010,Chennai,Hard,R16,21,83,(3)Wawrinka d. Michael Russell [USA],6-3 6-4,,1.2,7.90%,6.30%,52.40%,72.70%,56.70%,3-Feb,1:31
4_Jan_2010,Chennai,Hard,R32,21,391,(3)Wawrinka d. (WC)Rohan Bopanna [IND],6-1 6-4,,1.9,11.10%,6.70%,57.80%,84.60%,73.70%,0/0,0:51
8_Nov_2009,Paris Masters,Hard,R64,21,179,(Q)David Guez [FRA] d. Wawrinka,6-3 6-4,,0.82,5.80%,1.40%,52.20%,55.60%,48.50%,7-Mar,1:42
2_Nov_2009,Basel,Hard,QF,21,3,(2)Novak Djokovic [SRB] d. (6)Wawrinka,3-6 7-6(5) 6-2,,0.8,13.50%,1.00%,63.50%,72.10%,54.30%,9-Jun,2:19
2_Nov_2009,Basel,Hard,R16,21,122,(6)Wawrinka d. Jarkko Nieminen [FIN],7-5 2-6 6-1,,1.19,12.80%,2.60%,60.30%,78.70%,41.90%,0/3,2:00
2_Nov_2009,Basel,Hard,R32,21,25,(6)Wawrinka d. Ivan Ljubicic [CRO],6-7(5) 6-3 6-4,,1.32,15.80%,4.20%,60.00%,80.70%,60.50%,6-Apr,2:12
11_Oct_2009,Shanghai Masters,Hard,R16,22,16,(13)Radek Stepanek [CZE] d. Wawrinka,3-6 7-6(5) 4-2 RET,,0.97,8.20%,7.20%,53.60%,76.90%,40.00%,9-Jun,2:22
11_Oct_2009,Shanghai Masters,Hard,R32,22,6,Wawrinka d. (4)Andy Roddick [USA],3-4 RET,,0.63,8.00%,8.00%,52.00%,69.20%,58.30%,2-Feb,0:36
11_Oct_2009,Shanghai Masters,Hard,R64,22,121,Wawrinka d. (Q)Lukasz Kubot [POL],2-6 7-6(5) 7-6(3),,1.02,10.40%,0.90%,57.40%,74.20%,63.30%,7-May,3:10
5_Oct_2009,Tokyo,Hard,QF,23,13,(4)Gael Monfils [FRA] d. (7)Wawrinka,2-6 6-3 6-4,,1.09,12.80%,0.00%,47.40%,83.80%,51.20%,4-Feb,1:53
5_Oct_2009,Tokyo,Hard,R16,23,71,(7)Wawrinka d. Simon Greul [GER],6-3 6-2,,2.08,19.10%,2.10%,66.00%,87.10%,62.50%,1-Jan,1:16
5_Oct_2009,Tokyo,Hard,R32,23,43,(7)Wawrinka d. John Isner [USA],6-4 6-4,,1.83,14.50%,3.60%,54.50%,96.70%,56.00%,1-Jan,1:33
18_Sep_2009,Davis Cup WG PO: ITA vs SUI,Clay,RR,22,59,Wawrinka d. Andreas Seppi [ITA],6-4 6-1 6-2,,,,,,,,,
31_Aug_2009,US Open,Hard,R128,20,163,Nicolas Lapentti [ECU] d. (19)Wawrinka,4-6 3-6 7-6(6) 7-6(3) 6-3,,0.89,10.10%,6.40%,52.10%,70.40%,42.20%,13/20,4:43
16_Aug_2009,Cincinnati Masters,Hard,R64,20,19,David Ferrer [ESP] d. Wawrinka,7-5 6-2,,0.6,2.80%,4.20%,47.20%,64.70%,42.10%,11-Jul,1:40
10_Aug_2009,Canada Masters,Hard,R16,22,1,(1)Roger Federer [SUI] d. Wawrinka,6-3 7-6(5),,0.82,14.30%,2.60%,59.70%,69.60%,48.40%,8-Jun,1:46
10_Aug_2009,Canada Masters,Hard,R32,22,66,Wawrinka d. (LL)Andrey Golubev [KAZ],7-5 6-4,,1.82,3.40%,3.40%,51.70%,83.30%,75.00%,1-Jan,1:28
10_Aug_2009,Canada Masters,Hard,R64,22,110,Wawrinka d. Nicolas Kiefer [GER],6-4 6-1,,2.18,9.80%,4.90%,41.50%,100.00%,62.50%,0/0,1:26
26_Jul_2009,Gstaad,Clay,R16,24,119,(Q)Thomaz Bellucci [BRA] d. (1)Wawrinka,6-4 6-4,,0.77,9.80%,5.90%,51.00%,84.60%,56.00%,3-Jan,1:15
26_Jul_2009,Gstaad,Clay,R32,24,363,(1)Wawrinka d. (Q)Federico Delbonis [ARG],6-4 7-5,,1.11,5.20%,9.10%,58.40%,68.90%,50.00%,9-Jun,1:35
19_Jul_2009,Hamburg,Clay,R32,18,56,Guillermo Garcia Lopez [ESP] d. (5)Wawrinka,6-2 6-4,,0.74,1.90%,3.70%,70.40%,52.60%,50.00%,6-Feb,1:26
22_Jun_2009,Wimbledon,Grass,R16,18,3,(3)Andy Murray [GBR] d. (19)Wawrinka,2-6 6-3 6-3 5-7 6-3,,0.83,10.50%,1.90%,64.20%,64.40%,50.00%,11-Jun,3:57
22_Jun_2009,Wimbledon,Grass,R32,18,133,(19)Wawrinka d. (Q)Jesse Levine [CAN],5-7 7-5 6-3 6-3,,1.27,13.80%,3.30%,61.00%,82.70%,41.70%,5-Feb,3:08
22_Jun_2009,Wimbledon,Grass,R64,18,57,(19)Wawrinka d. Martin Vassallo Arguello [ARG],6-3 6-2 6-2,,2.22,14.90%,4.50%,56.70%,86.80%,72.40%,3-Mar,1:25
22_Jun_2009,Wimbledon,Grass,R128,18,108,(19)Wawrinka d. Eduardo Schwank [ARG],7-5 6-4 6-1,,1.46,12.40%,0.00%,60.70%,79.60%,57.10%,6-Jun,1:52
8_Jun_2009,Lugano CH,Clay,F,19,85,(1)Wawrinka d. (4)Potito Starace [ITA],7-5 6-3,,,,,,,,,
8_Jun_2009,Lugano CH,Clay,SF,19,167,(1)Wawrinka d. Peter Luczak [AUS],4-6 6-3 6-4,,,,,,,,,
8_Jun_2009,Lugano CH,Clay,QF,19,115,(1)Wawrinka d. Mathieu Montcourt [FRA],6-4 7-6(5),,,,,,,,,
8_Jun_2009,Lugano CH,Clay,R16,19,314,(1)Wawrinka d. (Q)Alberto Brizzi [ITA],6-4 7-6(3),,,,,,,,,
8_Jun_2009,Lugano CH,Clay,R32,19,157,(1)Wawrinka d. Alexandre Sidorenko [FRA],6-4 6-4,,,,,,,,,
25_May_2009,Roland Garros,Clay,R32,18,11,(10)Nikolay Davydenko [RUS] d. (17)Wawrinka,6-3 4-6 6-3 6-2,,0.71,6.20%,2.70%,51.30%,65.50%,54.50%,9-Apr,2:57
25_May_2009,Roland Garros,Clay,R64,18,120,(17)Wawrinka d. Nicolas Massu [CHI],6-1 6-1 6-2,,3.58,20.80%,3.80%,62.30%,93.90%,70.00%,0/0,1:14
25_May_2009,Roland Garros,Clay,R128,18,60,(17)Wawrinka d. Nicolas Devilder [FRA],6-3 5-7 2-6 6-4 6-4,,1.22,4.50%,2.30%,70.70%,73.40%,38.50%,13-Jun,3:59
10_May_2009,Madrid Masters,Clay,R16,18,5,(5)Juan Martin Del Potro [ARG] d. (11)Wawrinka,4-6 6-4 6-4,,0.94,8.70%,1.10%,64.10%,67.80%,39.40%,9-Apr,2:56
10_May_2009,Madrid Masters,Clay,R32,18,40,(11)Wawrinka d. Jeremy Chardy [FRA],6-4 7-5,,1.49,19.00%,0.00%,61.90%,74.40%,70.80%,3-Feb,1:38
10_May_2009,Madrid Masters,Clay,R64,18,188,(11)Wawrinka d. (Q)Marco Crugnola [ITA],6-2 6-0,,2.1,5.30%,5.30%,65.80%,72.00%,69.20%,5-Apr,0:59
27_Apr_2009,Rome Masters,Clay,R16,12,5,(5)Juan Martin Del Potro [ARG] d. (10)Wawrinka,6-2 6-7(5) 6-3,,0.68,4.00%,3.00%,65.30%,62.10%,51.40%,14-Oct,2:50
27_Apr_2009,Rome Masters,Clay,R32,12,67,(10)Wawrinka d. (Q)Mikhail Youzhny [RUS],6-3 7-6(5),,1.34,1.60%,3.30%,59.00%,66.70%,72.00%,4-Feb,1:45
27_Apr_2009,Rome Masters,Clay,R64,12,38,(10)Wawrinka d. Igor Kunitsyn [RUS],6-3 6-4,,1.29,7.40%,5.90%,60.30%,68.30%,59.30%,6-May,1:23
20_Apr_2009,Barcelona,Clay,R16,12,19,(9)Radek Stepanek [CZE] d. (8)Wawrinka,6-4 1-6 7-5,,1.06,5.20%,0.00%,77.10%,63.50%,40.90%,9-May,2:19
20_Apr_2009,Barcelona,Clay,R32,12,72,(8)Wawrinka d. Mikhail Youzhny [RUS],7-5 6-1,,1.4,8.50%,1.40%,63.40%,68.90%,61.50%,10-Sep,1:28
12_Apr_2009,Monte Carlo Masters,Clay,SF,16,3,(3)Novak Djokovic [SRB] d. (13)Wawrinka,4-6 6-1 6-3, (ch),0.77,1.00%,3.10%,61.90%,60.00%,43.20%,14-Sep,2:27
12_Apr_2009,Monte Carlo Masters,Clay,QF,16,89,(13)Wawrinka d. (Q)Andreas Beck [GER],6-2 6-4,,1.65,11.80%,7.80%,64.70%,81.80%,50.00%,4-Mar,1:29
12_Apr_2009,Monte Carlo Masters,Clay,R16,16,2,(13)Wawrinka d. (2)Roger Federer [SUI],6-4 7-5,,1.17,0.00%,1.30%,62.30%,68.80%,58.60%,4-Mar,1:50
12_Apr_2009,Monte Carlo Masters,Clay,R32,16,49,(13)Wawrinka d. Martin Vassallo Arguello [ARG],2-6 7-5 6-2,,1.1,0.00%,1.10%,58.70%,68.50%,47.40%,9-May,2:38
12_Apr_2009,Monte Carlo Masters,Clay,R64,16,38,(13)Wawrinka d. Viktor Troicki [SRB],6-2 6-3,,1.92,0.00%,2.30%,56.80%,76.00%,63.20%,3-Jan,1:05
25_Mar_2009,Miami Masters,Hard,R16,17,1,(1)Rafael Nadal [ESP] d. (16)Wawrinka,7-6(2) 7-6(4),,0.78,6.80%,1.90%,56.30%,75.90%,46.70%,12-Nov,2:43
25_Mar_2009,Miami Masters,Hard,R32,17,21,(16)Wawrinka d. (20)Igor Andreev [RUS],4-6 6-3 6-3,,1.06,8.40%,3.70%,57.00%,77.00%,47.80%,9-Aug,2:31
25_Mar_2009,Miami Masters,Hard,R64,17,39,(16)Wawrinka d. Andreas Seppi [ITA],7-5 7-5,,0.98,13.60%,3.40%,47.70%,73.80%,50.00%,12-Oct,1:53
12_Mar_2009,Indian Wells Masters,Hard,R16,16,3,(3)Novak Djokovic [SRB] d. (16)Wawrinka,7-6(7) 7-6(6),,1.02,9.00%,0.00%,57.30%,78.40%,50.00%,8-Jun,2:28
12_Mar_2009,Indian Wells Masters,Hard,R32,16,49,(16)Wawrinka d. Sam Querrey [USA],2-6 7-5 7-6(8),,0.85,3.80%,1.90%,49.50%,80.80%,58.50%,4-Feb,2:22
12_Mar_2009,Indian Wells Masters,Hard,R64,16,39,(16)Wawrinka d. Andreas Seppi [ITA],6-1 6-3,,1.48,8.60%,5.70%,48.60%,82.40%,47.20%,9-Sep,1:19
6_Mar_2009,Davis Cup WG R1: USA vs SUI,Hard,RR,16,13,Wawrinka d. James Blake [USA],3-6 6-4 6-3 7-6(3),,,,,,,,,
6_Mar_2009,Davis Cup WG R1: USA vs SUI,Hard,RR,16,6,Andy Roddick [USA] d. Wawrinka,6-4 6-4 6-2,,,,,,,,,
19_Jan_2009,Australian Open,Hard,R32,16,21,(20)Tomas Berdych [CZE] d. (15)Wawrinka,4-6 6-1 6-3 6-4,,0.82,6.80%,1.50%,51.10%,66.20%,47.70%,15/20,3:15
19_Jan_2009,Australian Open,Hard,R64,16,249,(15)Wawrinka d. (WC)Brydan Klein [AUS],6-3 6-4 6-4,,,,,,,,,
19_Jan_2009,Australian Open,Hard,R128,16,102,(15)Wawrinka d. Ivo Minar [CZE],6-1 2-6 7-5 7-6(9),,1.08,3.20%,4.80%,58.70%,67.60%,48.10%,14-Aug,2:30
5_Jan_2009,Chennai,Hard,R32,16,138,(Q)Flavio Cipolla [ITA] d. (2)Wawrinka,6-4 6-1,,0.77,5.70%,5.70%,47.20%,64.00%,42.90%,9-May,1:34
26_Oct_2008,Paris Masters,Hard,R32,12,22,Tomas Berdych [CZE] d. (12)Wawrinka,6-3 7-5,,0.78,12.90%,4.80%,54.80%,76.50%,46.40%,0/3,1:23
20_Oct_2008,Basel,Hard,R32,12,137,(Q)Benjamin Becker [GER] d. (5)Wawrinka,3-6 7-6(5) 7-6(5),,1.05,8.40%,1.90%,60.70%,64.60%,61.90%,0/4,2:30
12_Oct_2008,Madrid Masters,Hard,R16,12,40,Feliciano Lopez [ESP] d. (10)Wawrinka,6-4 6-4,,0.6,12.50%,1.80%,66.10%,75.70%,52.60%,3-Jan,1:13
12_Oct_2008,Madrid Masters,Hard,R32,12,31,(10)Wawrinka d. Philipp Kohlschreiber [GER],3-6 7-5 7-6(5),,1.22,15.60%,1.00%,63.50%,77.00%,68.60%,4-Feb,2:32
6_Oct_2008,Vienna,Hard,R32,10,125,(Q)Philipp Petzschner [GER] d. (1)Wawrinka,6-7(5) 6-2 7-6(5),,0.86,2.70%,0.90%,64.90%,59.70%,48.70%,14-Jul,2:31
19_Sep_2008,Davis Cup WG PO: SUI vs BEL,Hard,RR,9,58,Wawrinka d. Steve Darcis [BEL],6-7(3) 6-1 6-3 2-6 6-4,,,,,,,,,
25_Aug_2008,US Open,Hard,R16,10,6,(6)Andy Murray [GBR] d. (10)Wawrinka,6-1 6-3 6-3,,0.67,3.50%,0.00%,61.60%,64.20%,33.30%,13-Jul,1:49
25_Aug_2008,US Open,Hard,R32,10,142,(10)Wawrinka d. (LL)Flavio Cipolla [ITA],5-7 6-7(4) 6-4 6-0 6-4,,1.16,6.50%,1.30%,51.00%,71.80%,48.00%,15-Aug,4:11
25_Aug_2008,US Open,Hard,R64,10,114,(10)Wawrinka d. Wayne Odesnik [USA],6-4 7-6(6) 6-2,,1.11,15.70%,4.60%,55.60%,78.30%,52.10%,9-Jul,2:16
25_Aug_2008,US Open,Hard,R128,10,47,(10)Wawrinka d. Simone Bolelli [ITA],7-6(5) 6-3 6-3,,1.13,7.30%,3.60%,65.50%,76.40%,52.60%,8-Jul,2:11
11_Aug_2008,Beijing Olympics,Hard,R32,10,51,Jurgen Melzer [AUT] d. (9)Wawrinka,6-4 6-0,,0.59,4.30%,4.30%,68.10%,50.00%,46.70%,6-Feb,1:05
11_Aug_2008,Beijing Olympics,Hard,R64,10,148,(9)Wawrinka d. Frank Dancevic [CAN],4-6 6-3 6-2,,1.56,4.10%,4.10%,54.80%,80.00%,63.60%,3-Jan,1:53
21_Jul_2008,Canada Masters,Hard,R16,10,9,(8)Andy Murray [GBR] d. (9)Wawrinka,6-2 0-6 6-4,,0.91,7.60%,1.30%,77.20%,63.90%,44.40%,8-May,1:54
21_Jul_2008,Canada Masters,Hard,R32,10,42,(9)Wawrinka d. (WC)Marat Safin [RUS],6-3 6-4,,1.19,0.00%,4.40%,69.10%,74.50%,52.40%,6-Jun,1:32
21_Jul_2008,Canada Masters,Hard,R64,10,48,(9)Wawrinka d. Simone Bolelli [ITA],6-4 7-6(4),,1.54,7.10%,1.80%,64.30%,77.80%,65.00%,0/2,1:36
7_Jul_2008,Gstaad,Clay,SF,10,80,Victor Hanescu [ROU] d. (1)Wawrinka,6-3 3-6 6-4,,0.92,6.20%,1.00%,62.90%,65.60%,55.60%,11-Aug,2:04
7_Jul_2008,Gstaad,Clay,QF,10,54,(1)Wawrinka d. (8)Guillermo Canas [ARG],4-6 6-4 7-6(2),,1.22,6.60%,6.60%,65.90%,73.30%,51.60%,6-Feb,2:32
7_Jul_2008,Gstaad,Clay,R16,10,137,(1)Wawrinka d. (WC)Stephane Bohli [SUI],7-6(6) 5-7 7-6(3),,1.16,11.70%,4.50%,61.30%,79.40%,60.50%,4-Mar,2:45
23_Jun_2008,Wimbledon,Grass,R16,9,75,Marat Safin [RUS] d. (10)Wawrinka,6-4 6-3 5-7 6-1,,0.75,7.00%,7.00%,55.30%,63.50%,41.20%,13-Jun,2:41
23_Jun_2008,Wimbledon,Grass,R32,9,92,(10)Wawrinka d. Mischa Zverev [GER],7-5 6-1 RET,,1.23,11.60%,5.80%,56.50%,76.90%,56.70%,4-Apr,1:22
23_Jun_2008,Wimbledon,Grass,R64,9,62,(10)Wawrinka d. Juan Martin Del Potro [ARG],7-6(5) 6-3 7-5,,1.22,14.30%,2.00%,59.20%,75.90%,57.50%,5-Mar,2:30
23_Jun_2008,Wimbledon,Grass,R128,9,76,(10)Wawrinka d. Marcos Daniel [BRA],6-3 6-2 7-5,,1.79,11.50%,6.40%,57.70%,88.90%,57.60%,3-Feb,1:34
25_May_2008,Roland Garros,Clay,R32,10,25,(24)Fernando Gonzalez [CHI] d. (9)Wawrinka,5-7 2-6 6-4 6-4 6-4,,0.98,5.90%,0.70%,66.70%,74.50%,52.90%,14-Oct,3:19
25_May_2008,Roland Garros,Clay,R64,10,53,(9)Wawrinka d. Marin Cilic [CRO],7-6(3) 7-6(4) 6-1,,1.36,2.90%,1.00%,60.20%,69.40%,63.40%,6-Feb,2:44
25_May_2008,Roland Garros,Clay,R128,10,36,(9)Wawrinka d. Philipp Kohlschreiber [GER],6-3 6-4 6-3,,1.45,8.90%,3.80%,65.80%,69.20%,63.00%,6-Mar,1:48
11_May_2008,Hamburg Masters,Clay,R32,10,41,Nicolas Kiefer [GER] d. Wawrinka,7-5 7-5,,0.83,1.10%,1.10%,68.50%,54.10%,64.30%,11-Jul,2:23
11_May_2008,Hamburg Masters,Clay,R64,10,132,Wawrinka d. (Q)Alberto Martin [ESP],6-3 6-3,,1.28,0.00%,2.90%,55.90%,73.70%,50.00%,7-Jun,1:29
5_May_2008,Rome Masters,Clay,F,24,3,(3)Novak Djokovic [SRB] d. Wawrinka,4-6 6-3 6-3, (ch),0.61,2.30%,3.40%,63.20%,65.50%,59.40%,6-Mar,2:04
5_May_2008,Rome Masters,Clay,SF,24,6,Wawrinka d. (6)Andy Roddick [USA],3-0 RET, (ch),3,8.30%,8.30%,58.30%,71.40%,60.00%,0/0,0:29
5_May_2008,Rome Masters,Clay,QF,24,8,Wawrinka d. (8)James Blake [USA],6-7(5) 7-6(5) 6-1, (ch),1.28,4.00%,2.00%,66.70%,72.70%,60.60%,6-Mar,2:32
5_May_2008,Rome Masters,Clay,R16,24,23,Wawrinka d. Juan Carlos Ferrero [ESP],6-4 6-3,,1.68,6.30%,0.00%,66.70%,75.00%,75.00%,0/1,1:25
5_May_2008,Rome Masters,Clay,R32,24,18,Wawrinka d. (16)Andy Murray [GBR],6-2 7-6(5),,1.37,1.40%,1.40%,72.90%,66.70%,73.70%,2-Jan,1:45
5_May_2008,Rome Masters,Clay,R64,24,79,Wawrinka d. (WC)Marat Safin [RUS],6-7(5) 6-2 6-1,,1.24,5.60%,5.60%,64.40%,63.80%,40.60%,13-Sep,2:16
28_Apr_2008,Barcelona,Clay,SF,27,5,(2)David Ferrer [ESP] d. (14)Wawrinka,7-6(8) 6-3,,0.75,3.60%,2.40%,56.00%,63.80%,54.10%,8-May,1:54
